Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Children_at_home,Living_With,Family_Size
Graduate,57957.0,24,5.673323267171493,4.0943445622221,5.181783550292085,4.356708826689592,1.791759469228055,3.4011973816621555,7,4,6,8,3,0,0,0,0,0,1,0,67,4577,24.49911705726548,25,0,1,Partner,3
PhD,46015.0,25,3.6635616461296463,0.0,1.0986122886681098,0.0,0.0,1.9459101490553132,1,1,0,3,7,1,0,0,0,1,0,0,71,4340,6.70808408385307,5,2,2,Partner,4
Graduate,16531.0,43,1.0986122886681098,2.6390573296152584,1.9459101490553132,2.0794415416798357,1.791759469228055,2.4849066497880004,3,3,0,3,7,0,0,0,0,0,0,0,48,4274,12.039687428034572,9,0,1,Partner,3
Postgraduate,28072.0,10,3.4339872044851463,0.0,2.3978952727983707,1.0986122886681098,0.0,1.791759469228055,1,1,0,3,7,0,0,0,0,0,0,0,40,4619,8.722254235179681,5,0,1,Partner,3
Postgraduate,49476.0,29,5.958424693029782,3.1780538303479458,4.564348191467836,4.007333185232471,3.7376696182833684,5.2832037287379885,4,2,11,5,2,0,0,0,0,0,0,0,63,4637,26.72903324709939,22,0,1,Alone,2
Graduate,50725.0,45,6.095824562432225,2.3978952727983707,4.330733340286331,0.0,2.3978952727983707,3.8918202981106265,4,8,1,8,8,0,0,0,0,0,0,0,73,4764,19.114168746425925,21,0,1,Partner,3
Graduate,83844.0,57,6.804614520062624,3.4657359027997265,5.846438775057725,4.330733340286331,3.4657359027997265,5.2574953720277815,1,4,4,11,1,0,0,1,0,0,0,0,74,4676,29.17075381303391,20,1,0,Partner,2
PhD,41145.0,20,2.302585092994046,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,1,0,0,3,3,0,0,0,0,0,0,0,76,4404,4.382026634673882,4,0,2,Partner,4
Graduate,67419.0,29,6.741700694652055,4.442651256490317,5.8664680569332965,4.5217885770490405,4.04305126783455,3.7612001156935624,4,9,4,8,5,0,0,0,0,0,0,0,56,4792,29.37685996865282,25,0,1,Partner,3
Undergraduate,23162.0,82,2.1972245773362196,1.3862943611198906,2.302585092994046,2.995732273553991,1.6094379124341003,3.1354942159291497,3,1,1,3,6,0,0,0,0,0,0,0,56,4453,13.626768433367396,8,0,2,Partner,4
Graduate,34380.0,68,4.290459441148391,2.0794415416798357,4.07753744390572,2.6390573296152584,0.6931471805599453,3.2188758248682006,4,4,1,3,8,0,0,0,0,0,0,0,49,4686,16.99851876177735,12,0,1,Partner,3
Graduate,34704.0,65,3.4011973816621555,0.0,1.791759469228055,0.0,0.6931471805599453,1.791759469228055,1,1,0,3,5,0,0,0,0,0,0,0,60,4691,7.67786350067821,5,0,1,Alone,2
PhD,94871.0,99,5.135798437050262,3.2188758248682006,6.317164686747284,5.241747015059643,0.0,4.976733742420574,1,8,5,4,7,0,1,1,0,0,0,1,57,4929,24.890319706145963,18,2,2,Partner,4
Graduate,65148.0,9,6.133398042996649,3.58351893845611,6.0473721790462776,3.5263605246161616,2.5649493574615367,5.0369526024136295,2,6,6,7,4,0,0,0,0,0,0,0,68,4853,26.892551644990363,21,0,1,Partner,3
Graduate,39898.0,20,4.248495242049359,2.1972245773362196,3.295836866004329,2.5649493574615367,2.0794415416798357,2.5649493574615367,2,3,0,4,7,0,0,0,0,0,0,0,72,4765,16.950896941992816,9,0,1,Partner,3
Postgraduate,64857.0,78,6.322565239927284,2.70805020110221,6.576469569048224,5.351858133476067,0.0,3.784189633918261,1,7,5,10,4,0,0,0,0,0,0,0,70,4846,24.743132777472045,23,0,0,Alone,1
PhD,59892.0,26,4.30406509320417,0.0,2.6390573296152584,0.0,0.6931471805599453,0.0,1,2,1,3,3,0,0,0,0,0,0,0,56,4502,7.6362696033793735,7,0,1,Partner,3
Postgraduate,41020.0,68,4.727387818712341,0.6931471805599453,4.007333185232471,2.0794415416798357,2.0794415416798357,3.6109179126442243,1,3,2,4,3,0,0,0,0,0,0,0,39,4507,17.197669180508655,10,0,0,Alone,1
PhD,57072.0,79,6.851184927493743,0.0,4.110873864173311,0.0,0.0,3.4339872044851463,2,7,5,13,5,1,0,0,0,0,0,0,65,4419,14.3960459961522,27,1,1,Partner,3
Graduate,60474.0,25,5.583496308781699,5.298317366548036,5.717027701406222,5.459585514144159,2.302585092994046,5.14166355650266,7,10,2,12,7,0,0,0,0,0,0,0,47,4717,29.50267554037682,31,0,1,Alone,2
Graduate,62807.0,83,6.267200548541362,3.367295829986474,4.912654885736052,2.3978952727983707,3.091042453358316,4.605170185988092,3,5,3,12,5,0,0,0,0,0,0,0,66,4930,24.641259176408667,23,0,1,Partner,3
Undergraduate,19414.0,32,1.0986122886681098,1.3862943611198906,2.5649493574615367,1.3862943611198906,1.791759469228055,2.0794415416798357,1,1,0,3,8,0,0,0,0,0,0,0,45,4519,10.30735137927732,5,0,1,Partner,3
Graduate,19107.0,49,1.0986122886681098,1.6094379124341003,2.302585092994046,2.3978952727983707,1.791759469228055,2.833213344056216,2,1,0,3,7,0,0,0,0,0,0,0,46,4574,12.033503380178896,6,0,1,Partner,3
Undergraduate,75484.0,50,5.937536205082426,4.584967478670572,5.560681631015528,5.288267030694535,5.272999558563747,3.5553480614894135,2,7,3,6,4,0,0,0,0,0,0,0,50,4959,30.19979996551622,18,0,1,Partner,3
Postgraduate,70379.0,84,6.317164686747284,3.258096538021482,4.962844630259907,4.189654742026425,4.219507705176107,2.1972245773362196,3,6,3,13,4,0,0,0,0,0,0,0,50,4746,25.144492879567423,25,0,1,Alone,2
Postgraduate,79419.0,96,6.62273632394984,4.852030263919617,6.5337888379333435,3.044522437723423,2.772588722239781,3.4657359027997265,1,4,6,4,2,0,0,0,0,0,0,0,56,4270,27.29140248856573,15,0,0,Partner,2
PhD,64014.0,56,6.008813185442595,0.0,3.4339872044851463,0.0,0.0,2.1972245773362196,7,8,2,5,7,0,0,0,1,0,0,0,80,4282,11.64002496726396,22,1,3,Partner,5
Graduate,76998.0,85,7.27931883541462,4.499809670330265,5.087596335232384,4.248495242049359,3.58351893845611,4.68213122712422,2,11,8,8,6,0,0,1,0,0,0,0,71,4797,29.380870248606957,29,1,1,Partner,3
Postgraduate,49854.0,63,4.820281565605037,2.8903717578961645,5.147494476813453,3.6888794541139363,0.0,3.4339872044851463,5,6,2,5,6,0,0,0,0,0,0,0,54,4494,19.981014458913737,18,0,1,Partner,3
PhD,60585.0,17,5.5909869805108565,3.7612001156935624,5.736572297479192,4.02535169073515,3.7612001156935624,3.091042453358316,10,7,4,9,5,0,0,0,0,0,0,1,55,4633,25.966353653470637,30,0,2,Partner,4
PhD,42873.0,11,5.3471075307174685,0.0,3.713572066704308,1.3862943611198906,1.0986122886681098,2.772588722239781,4,6,1,4,8,0,0,0,0,0,0,0,76,4787,14.318174969449558,15,0,2,Alone,3
Graduate,87679.0,62,7.138866999945524,5.153291594497779,6.704414354964107,4.584967478670572,5.003946305945459,3.5263605246161616,1,7,11,10,4,1,0,1,1,0,0,1,38,4600,32.11184725863961,29,3,0,Partner,2
Graduate,57867.0,48,5.84354441703136,3.58351893845611,5.187385805840755,2.772588722239781,3.1780538303479458,2.8903717578961645,7,7,2,9,6,0,0,0,0,0,0,0,48,4534,23.455463471812116,25,0,1,Partner,3
Graduate,35765.0,86,3.1354942159291497,1.3862943611198906,3.4339872044851463,0.0,1.791759469228055,2.772588722239781,2,2,0,4,6,0,0,0,0,0,0,0,36,4463,12.520123973002024,8,0,1,Partner,3
Graduate,65492.0,73,5.5134287461649825,5.087596335232384,5.69035945432406,5.351858133476067,4.454347296253507,3.871201010907891,2,4,7,13,2,0,0,0,0,0,0,0,67,4417,29.968790976358893,26,0,0,Partner,2
Graduate,32952.0,36,3.6635616461296463,0.0,2.5649493574615367,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,2,0,3,7,0,0,0,0,0,0,0,49,4473,9.001099725830965,6,0,1,Alone,2
PhD,53374.0,34,6.799055862058796,2.3978952727983707,4.624972813284271,2.6390573296152584,2.3978952727983707,3.5553480614894135,6,4,2,9,9,1,0,0,0,0,0,1,57,4945,22.41422461204448,21,1,1,Partner,3
Graduate,71706.0,16,6.837332814685591,4.04305126783455,5.537334267018537,4.5217885770490405,4.59511985013459,2.70805020110221,4,9,5,7,5,0,0,0,0,0,0,0,67,4856,28.24267697782452,25,0,1,Partner,3
Graduate,68487.0,48,6.63200177739563,2.5649493574615367,5.955837369464831,3.5263605246161616,4.499809670330265,4.499809670330265,1,9,7,13,4,0,0,0,0,0,0,0,38,4795,27.67876836959869,30,0,0,Partner,2
Postgraduate,53253.0,61,5.37989735354046,2.302585092994046,4.060443010546419,3.044522437723423,2.302585092994046,4.836281906951478,7,4,3,5,5,0,0,0,0,0,0,0,51,4766,21.926314894749872,19,0,2,Partner,4
Undergraduate,31163.0,54,1.0986122886681098,1.3862943611198906,2.3978952727983707,2.4849066497880004,1.0986122886681098,2.3978952727983707,1,1,0,3,6,0,0,0,0,0,0,0,53,4399,10.86421613384085,5,0,1,Alone,2
Graduate,42014.0,56,5.501258210544727,2.772588722239781,4.6913478822291435,1.6094379124341003,2.772588722239781,3.9318256327243257,6,7,1,6,8,0,0,0,0,0,0,1,49,4944,21.279047082411857,20,0,1,Partner,3
Postgraduate,54108.0,74,6.29156913955832,1.9459101490553132,4.5217885770490405,2.1972245773362196,1.9459101490553132,4.584967478670572,13,8,2,9,8,0,0,0,0,0,0,0,53,4864,21.48737007072478,32,0,2,Partner,4
PhD,49667.0,35,7.074963197966044,3.295836866004329,4.795790545596741,2.8903717578961645,2.6390573296152584,3.6888794541139363,2,5,10,5,8,1,0,0,0,0,0,1,71,4941,24.384899151192474,22,1,0,Alone,1
Postgraduate,63206.0,65,6.621405651764134,2.1972245773362196,4.836281906951478,2.4849066497880004,2.1972245773362196,3.295836866004329,1,4,3,6,2,0,0,1,0,0,0,0,52,4364,21.63288022918038,14,1,0,Partner,2
Postgraduate,57136.0,48,5.726847747587197,1.791759469228055,4.700480365792417,3.091042453358316,4.700480365792417,4.532599493153256,9,5,2,10,6,0,0,0,0,0,0,0,54,4618,24.543209894911655,26,0,2,Partner,4
Undergraduate,46772.0,88,5.860786223465865,4.653960350157523,5.247024072160486,5.288267030694535,5.0238805208462765,4.060443010546419,6,11,8,5,8,1,0,0,0,0,0,0,51,4862,30.134361207871102,30,1,1,Partner,3
PhD,78931.0,19,5.805134968916488,5.288267030694535,5.14166355650266,4.07753744390572,5.030437921392435,3.58351893845611,1,2,8,13,1,0,0,0,0,0,0,0,55,4510,28.926559859867943,24,0,0,Partner,2
Graduate,53977.0,21,6.431331081933479,2.833213344056216,5.111987788356544,0.0,3.2188758248682006,4.418840607796598,5,5,5,12,5,0,0,0,0,0,0,0,68,4649,22.014248647011037,27,0,1,Partner,3
Graduate,84219.0,27,6.075346031088684,4.927253685157205,5.993961427306569,3.828641396489095,4.927253685157205,3.828641396489095,1,3,4,10,1,0,0,0,0,0,0,0,38,4410,29.581097621687853,18,0,0,Partner,2
Postgraduate,46098.0,86,4.060443010546419,0.0,3.332204510175204,0.0,0.0,3.6109179126442243,4,3,2,2,8,0,0,0,0,0,0,0,51,4943,11.003565433365846,11,0,2,Alone,3
Graduate,73538.0,92,6.699500340161678,4.343805421853684,6.061456918928017,4.605170185988092,4.927253685157205,4.68213122712422,3,10,4,9,7,0,0,0,0,0,0,0,61,4844,31.31931777921289,26,0,1,Partner,3
Graduate,79529.0,1,6.049733455231958,3.7612001156935624,6.561030665896573,4.30406509320417,5.288267030694535,5.288267030694535,1,4,8,9,2,0,0,0,0,0,0,0,40,4326,31.252563391415332,22,0,0,Partner,2
Undergraduate,20981.0,14,1.0986122886681098,2.5649493574615367,2.3978952727983707,1.9459101490553132,2.6390573296152584,3.4339872044851463,1,3,1,2,8,0,0,0,0,0,0,1,49,4688,14.080411602083736,7,0,0,Partner,2
Graduate,51766.0,74,4.110873864173311,3.9512437185814275,4.477336814478207,1.9459101490553132,3.044522437723423,3.9512437185814275,2,4,2,4,5,0,0,0,0,0,0,0,46,4373,21.48113070259311,12,0,1,Alone,2
Graduate,55759.0,84,6.516193076042964,0.0,4.454347296253507,2.3978952727983707,2.0794415416798357,4.356708826689592,5,10,3,8,8,0,0,0,0,0,0,0,64,4841,19.80458601346427,26,0,1,Partner,3
Graduate,33039.0,4,3.4339872044851463,2.1972245773362196,2.5649493574615367,2.1972245773362196,2.1972245773362196,2.5649493574615367,1,2,0,4,5,0,0,0,0,0,0,0,48,4556,15.155559651416878,7,0,1,Partner,3
Postgraduate,37787.0,50,3.713572066704308,0.6931471805599453,3.713572066704308,1.6094379124341003,1.3862943611198906,2.9444389791664403,1,3,0,3,8,0,0,0,0,0,0,0,54,4545,14.060462566688992,7,0,1,Partner,3
Graduate,27242.0,2,1.3862943611198906,2.8903717578961645,3.295836866004329,3.044522437723423,0.6931471805599453,3.6888794541139363,2,2,0,3,9,0,0,0,0,0,0,1,56,4858,14.999052057417689,7,0,1,Alone,2
PhD,87188.0,73,6.814542897259958,4.718498871295094,6.586171654854675,3.912023005428146,4.31748811353631,4.02535169073515,1,10,2,6,3,0,0,0,0,0,0,1,43,4654,30.37407623310933,19,0,0,Alone,1
Graduate,69930.0,21,5.53338948872752,4.59511985013459,6.71901315438526,5.393627546352362,4.2626798770413155,5.2832037287379885,1,4,5,12,3,0,0,0,0,0,0,0,55,4662,31.787033645379033,22,0,0,Partner,2
Graduate,37697.0,82,3.5553480614894135,1.9459101490553132,3.091042453358316,2.4849066497880004,1.6094379124341003,2.1972245773362196,1,2,1,3,6,0,0,0,0,0,0,0,50,4405,14.883869803461362,7,0,1,Alone,2
PhD,37401.0,14,2.995732273553991,1.3862943611198906,2.995732273553991,1.3862943611198906,0.6931471805599453,1.3862943611198906,2,2,0,3,7,0,0,0,0,0,0,0,53,4317,10.843494811027599,7,0,1,Partner,3
Graduate,3502.0,56,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0,0,0,0,14,0,0,0,0,0,0,0,53,4705,3.1780538303479458,0,0,1,Alone,2
Graduate,58597.0,20,6.19644412779452,0.0,5.220355825078324,2.3978952727983707,3.367295829986474,3.091042453358316,12,7,4,9,7,0,0,0,0,0,0,0,50,4849,20.273033509016006,32,0,2,Partner,4
PhD,82032.0,54,5.808142489980444,5.272999558563747,5.934894195619588,5.0106352940962555,4.836281906951478,4.060443010546419,0,4,6,7,1,0,0,0,0,0,0,0,78,4348,30.923396455757928,17,0,0,Alone,1
Graduate,28087.0,77,3.9889840465642745,2.1972245773362196,2.8903717578961645,2.6390573296152584,0.0,3.091042453358316,3,2,2,2,7,0,0,0,0,0,0,0,68,4828,14.806680164770235,9,0,2,Partner,4
PhD,74004.0,5,6.665683717782408,3.8918202981106265,6.329720905522696,3.7612001156935624,5.176149732573829,3.8918202981106265,1,4,6,4,3,0,0,1,1,0,0,1,39,4388,29.716395067793748,15,2,0,Alone,1
Graduate,19740.0,65,2.0794415416798357,2.4849066497880004,1.3862943611198906,2.3978952727983707,1.6094379124341003,3.044522437723423,2,1,1,3,5,0,0,0,0,0,0,0,66,4725,13.00249817554362,7,0,1,Partner,3
Undergraduate,57036.0,33,7.066466970136958,3.784189633918261,5.393627546352362,2.995732273553991,2.70805020110221,3.871201010907891,4,6,3,13,9,1,0,0,0,0,0,0,51,4828,25.819267635971674,26,1,1,Partner,3
Undergraduate,53083.0,65,5.375278407684165,2.0794415416798357,3.5263605246161616,1.3862943611198906,0.0,2.6390573296152584,6,5,1,5,7,0,1,0,0,0,0,0,68,4673,15.006432164715314,17,1,2,Partner,4
PhD,69283.0,41,6.51471269087253,4.143134726391533,4.90527477843843,0.0,3.295836866004329,2.1972245773362196,4,7,3,13,5,0,0,0,0,0,0,0,51,4278,21.056183639043038,27,0,1,Partner,3
Postgraduate,46098.0,86,4.060443010546419,0.0,3.332204510175204,0.0,0.0,3.6109179126442243,4,3,2,2,8,0,0,0,0,0,0,1,51,4943,11.003565433365846,11,0,2,Alone,3
Undergraduate,23331.0,92,1.791759469228055,3.6109179126442243,2.0794415416798357,0.0,2.3978952727983707,3.828641396489095,2,3,0,3,8,0,0,0,0,0,0,0,38,4926,13.70865559283958,8,0,1,Partner,3
Undergraduate,23331.0,97,4.653960350157523,3.044522437723423,4.624972813284271,3.2188758248682006,2.772588722239781,1.791759469228055,6,5,1,5,9,0,0,0,0,0,0,0,38,4895,20.106679617501253,17,0,1,Alone,2
Graduate,9255.0,91,2.302585092994046,0.0,2.0794415416798357,1.0986122886681098,0.0,1.6094379124341003,1,1,1,2,8,0,0,0,0,0,0,0,37,4454,7.090076835776092,5,0,1,Alone,2
PhD,67786.0,0,6.068425588244111,4.418840607796598,6.091309882077698,4.394449154672439,3.044522437723423,4.634728988229636,1,3,6,6,1,0,0,0,0,0,0,1,67,4467,28.652276658743904,16,0,0,Alone,1
PhD,71969.0,59,6.90875477931522,0.0,4.343805421853684,0.0,0.0,2.3978952727983707,3,3,4,9,8,0,1,0,0,0,0,0,55,4884,13.650455473967275,19,1,1,Partner,3
Postgraduate,59235.0,4,6.1070228877422545,3.713572066704308,6.152732694704104,4.394449154672439,0.0,4.5217885770490405,3,11,2,12,7,0,0,0,0,0,0,0,59,4796,24.889565380872146,28,0,1,Alone,2
Graduate,31928.0,5,3.5263605246161616,1.6094379124341003,3.2188758248682006,1.6094379124341003,1.0986122886681098,1.791759469228055,2,3,0,4,7,0,0,0,0,0,0,0,37,4356,12.854483932248726,9,0,1,Partner,3
Postgraduate,74881.0,48,6.226536669287466,4.290459441148391,5.602118820879701,3.6109179126442243,3.332204510175204,4.007333185232471,4,9,2,12,5,0,0,0,0,0,0,0,65,4741,27.069570539367458,27,0,2,Partner,4
Graduate,65819.0,99,5.5909869805108565,3.6635616461296463,6.553933404025811,5.0106352940962555,5.111987788356544,4.1588830833596715,1,5,4,10,3,0,0,0,0,0,0,0,48,4840,30.089988196478785,20,0,0,Partner,2
PhD,51411.0,81,2.70805020110221,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,1,0,0,3,5,0,0,0,0,0,0,0,73,4662,4.787491742782046,4,0,3,Alone,4
Graduate,51983.0,95,6.448889394146858,0.0,4.7535901911063645,2.3978952727983707,2.0794415416798357,3.4339872044851463,3,9,2,10,7,0,0,0,0,0,0,0,62,4930,19.113803604216574,24,0,1,Alone,2
Postgraduate,42386.0,43,4.189654742026425,1.6094379124341003,2.833213344056216,0.0,1.6094379124341003,2.4849066497880004,1,3,0,3,8,0,0,0,0,0,0,0,40,4795,12.726650560738841,7,0,1,Partner,3
Undergraduate,30390.0,5,2.3978952727983707,2.5649493574615367,2.5649493574615367,3.258096538021482,0.6931471805599453,3.044522437723423,1,2,0,3,6,0,0,0,0,0,0,0,39,4563,14.523560144026293,6,0,0,Partner,2
Graduate,30983.0,50,3.9512437185814275,1.6094379124341003,3.9318256327243257,2.5649493574615367,0.6931471805599453,3.912023005428146,1,4,0,3,8,0,0,0,0,0,0,1,63,4860,16.66262680718948,8,0,0,Alone,1
Graduate,66033.0,76,5.683579767338681,3.58351893845611,5.19295685089021,3.8501476017100584,4.0943445622221,4.189654742026425,2,8,3,7,7,0,0,0,0,0,0,0,69,4788,26.594202462643587,20,0,1,Alone,2
Undergraduate,37284.0,46,2.4849066497880004,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.9459101490553132,1,0,0,3,6,0,0,0,0,0,0,0,51,4720,8.014335737299424,4,0,2,Partner,4
Postgraduate,57530.0,68,3.9318256327243257,0.6931471805599453,3.332204510175204,1.9459101490553132,2.0794415416798357,0.6931471805599453,1,1,1,4,1,0,0,0,0,0,0,0,75,4523,12.675676194754569,7,0,1,Alone,2
Undergraduate,76800.0,33,5.159055299214529,3.295836866004329,5.545177444479562,3.58351893845611,4.276666119016055,4.406719247264253,1,4,4,7,1,0,0,0,0,0,0,0,61,4376,26.26697391443484,16,0,0,Partner,2
Graduate,63943.0,50,6.049733455231958,5.220355825078324,5.910796644040527,2.6390573296152584,4.584967478670572,3.091042453358316,1,6,4,6,5,0,0,0,0,0,0,0,70,4928,27.49595318599496,17,0,1,Partner,3
Graduate,76081.0,85,5.680172609017068,3.4339872044851463,6.030685260261263,4.1588830833596715,3.5263605246161616,5.303304908059076,1,4,5,4,2,0,0,0,1,0,0,0,64,4300,28.133393589798388,14,1,0,Partner,2
Graduate,67445.0,63,6.630683385642372,4.394449154672439,5.384495062789089,3.4011973816621555,4.394449154672439,2.4849066497880004,5,9,6,12,6,0,0,0,0,0,0,0,52,4949,26.690180789226496,32,0,1,Partner,3
Postgraduate,37054.0,89,2.5649493574615367,0.6931471805599453,1.9459101490553132,0.0,0.6931471805599453,1.791759469228055,2,1,0,3,7,0,0,0,0,0,0,0,59,4550,7.688913336864795,6,0,2,Partner,4
Postgraduate,47175.0,81,5.123963979403259,1.0986122886681098,3.8066624897703196,1.9459101490553132,1.0986122886681098,2.995732273553991,7,4,2,4,8,1,0,0,0,0,0,1,64,4872,16.069493469119102,17,1,2,Partner,4
Graduate,31859.0,77,1.3862943611198906,0.6931471805599453,1.3862943611198906,2.1972245773362196,0.0,1.791759469228055,1,1,0,2,7,0,0,0,0,0,0,0,50,4643,7.454719949364,4,0,1,Alone,2
Graduate,27215.0,50,3.4339872044851463,1.791759469228055,3.1354942159291497,2.1972245773362196,2.302585092994046,3.367295829986474,4,2,1,4,6,0,0,0,0,0,0,0,65,4785,16.228346389959093,11,0,3,Alone,4
PhD,70179.0,10,6.278521424165844,4.48863636973214,5.1298987149230735,4.248495242049359,3.8066624897703196,4.897839799950911,3,7,3,13,5,0,0,0,0,0,0,0,50,4606,28.850054040591647,26,0,1,Alone,2
Graduate,39922.0,30,3.4011973816621555,2.5649493574615367,4.0943445622221,2.995732273553991,0.6931471805599453,3.6109179126442243,2,3,0,4,8,0,0,0,0,0,0,0,43,4763,17.36028866810395,9,0,1,Partner,3
Postgraduate,49681.0,66,6.021023349349527,0.0,3.295836866004329,0.0,0.0,3.091042453358316,6,7,1,7,7,0,0,0,0,0,0,0,50,4500,12.407902668712172,21,0,2,Partner,4
Graduate,24645.0,16,1.791759469228055,1.3862943611198906,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,1,1,0,2,8,0,0,0,0,0,0,0,38,4868,7.090076835776092,4,0,1,Partner,3
Graduate,79865.0,12,4.276666119016055,4.605170185988092,5.631211781821365,5.225746673713202,4.804021044733257,3.6635616461296463,1,5,10,5,1,0,0,0,0,0,0,0,72,4274,28.206377451401618,21,0,1,Alone,2
Graduate,44322.0,30,3.8501476017100584,0.0,3.713572066704308,1.3862943611198906,0.0,1.3862943611198906,2,3,0,3,8,0,0,0,0,0,0,0,41,4276,10.336308390654148,8,0,1,Partner,3
Graduate,47958.0,8,5.594711379601839,2.4849066497880004,4.48863636973214,2.772588722239781,1.3862943611198906,3.1354942159291497,2,6,3,5,5,0,0,0,0,0,0,0,74,4789,19.8626316984108,16,0,1,Alone,2
Postgraduate,63972.0,93,6.834108738813838,4.1588830833596715,5.541263545158426,0.0,2.5649493574615367,2.5649493574615367,4,5,4,10,4,0,1,0,0,0,0,0,62,4837,21.66415408225501,23,1,1,Alone,2
Graduate,75315.0,14,6.131226489483141,2.772588722239781,5.147494476813453,4.962844630259907,3.1780538303479458,3.4657359027997265,2,5,4,12,2,0,0,0,0,0,0,0,72,4338,25.65794405194395,23,0,1,Partner,3
PhD,55517.0,53,6.182084906716632,0.0,4.6913478822291435,0.0,1.9459101490553132,3.6109179126442243,5,11,1,6,9,0,0,0,0,0,0,1,76,4903,16.430260850645315,23,0,2,Partner,4
PhD,75283.0,26,6.598509028614515,2.302585092994046,5.198497031265826,2.5649493574615367,2.995732273553991,4.204692619390966,11,6,3,5,4,0,0,0,0,0,0,0,69,4722,23.86496540328088,25,0,3,Partner,5
PhD,82800.0,23,6.914730892718563,3.1354942159291497,4.7535901911063645,4.0943445622221,4.23410650459726,3.828641396489095,1,7,6,12,3,0,0,1,1,0,0,1,80,4845,26.960907763062536,26,2,0,Alone,1
Graduate,38998.0,92,3.5553480614894135,0.6931471805599453,2.70805020110221,0.0,0.0,1.791759469228055,3,2,0,3,8,0,0,0,0,0,1,0,72,4866,8.748304912379623,8,0,2,Partner,4
Postgraduate,90638.0,29,7.053585727193677,4.795790545596741,6.82001636467413,4.553876891600541,4.976733742420574,4.574710978503383,1,3,4,10,1,0,0,1,0,0,0,1,35,4399,32.774714249989046,18,1,0,Alone,1
Postgraduate,27161.0,41,2.0794415416798357,1.6094379124341003,3.1780538303479458,2.0794415416798357,0.0,2.4849066497880004,1,1,0,3,7,0,0,0,0,0,0,0,40,4507,11.431281475929717,5,0,1,Partner,3
